Latitude,Longitude,Sport,LGA Name,Facility Name
-36.408414,143.970818,AFL,Loddon Shire Council,Serpentine Recreation Reserve
-36.048731,144.11324,Basketball,Loddon Shire Council,Pyramid Hill College Stadium
-36.108952,143.730151,Cricket,Loddon Shire Council,Boort Park
-36.605952,143.944612,Cricket,Loddon Shire Council,Bridegwater Recreation Reserve
-36.30003,144.071939,Cricket,Loddon Shire Council,Calivil Recreation Reserve
-36.370064,144.239484,Cricket,Loddon Shire Council,Dingee Recreation Reserve
-36.578434,143.873038,Cricket,Loddon Shire Council,Inglewood Sports Centre
-36.603084,143.757665,Cricket,Loddon Shire Council,Kingower Cricket Ground
-36.054545,144.108139,Cricket,Loddon Shire Council,Mitchell Park
-36.211645,144.236642,Cricket,Loddon Shire Council,Mitiamo Recreation Reserve
-36.738567,143.904929,Cricket,Loddon Shire Council,Newbridge Recreation Reserve
-36.408414,143.970818,Cricket,Loddon Shire Council,Serpentine Recreation Reserve
-36.775258,143.828504,Cricket,Loddon Shire Council,Tarnagulla Historical Reserve
-36.422647,143.616372,Cricket,Loddon Shire Council,Wedderburn Cricket Ground
-36.108952,143.730151,Netball,Loddon Shire Council,Boort Park
-36.605952,143.944612,Netball,Loddon Shire Council,Bridegwater Recreation Reserve
-36.30003,144.071939,Netball,Loddon Shire Council,Calivil Recreation Reserve
-36.578434,143.873038,Netball,Loddon Shire Council,Inglewood Sports Centre
-36.054545,144.108139,Netball,Loddon Shire Council,Mitchell Park
-36.211645,144.236642,Netball,Loddon Shire Council,Mitiamo Recreation Reserve
-36.408414,143.970818,Netball,Loddon Shire Council,Serpentine Recreation Reserve
-36.332419,143.974154,Tennis,Loddon Shire Council,Bears Lagoon Tennis Courts
-36.117589,143.726267,Tennis,Loddon Shire Council,Boort Lawn Tennis Club
-36.605952,143.944612,Tennis,Loddon Shire Council,Bridegwater Recreation Reserve
-36.30003,144.071939,Tennis,Loddon Shire Council,Calivil Recreation Reserve
-36.370064,144.239484,Tennis,Loddon Shire Council,Dingee Recreation Reserve
-36.578434,143.873038,Tennis,Loddon Shire Council,Inglewood Sports Centre
-36.578434,143.873038,Tennis,Loddon Shire Council,Inglewood Sports Centre
-36.211645,144.236642,Tennis,Loddon Shire Council,Mitiamo Recreation Reserve
-36.738567,143.904929,Tennis,Loddon Shire Council,Newbridge Recreation Reserve
-36.056273,144.124361,Tennis,Loddon Shire Council,Pyramid Hill Tennis Court
-36.056273,144.124361,Tennis,Loddon Shire Council,Pyramid Hill Tennis Court
-36.409877,143.975021,Tennis,Loddon Shire Council,Serpentine Bowls and Tennis Complex
-36.418831,143.615047,Tennis,Loddon Shire Council,Wedderburn Tennis Club
-36.418831,143.615047,Tennis,Loddon Shire Council,Wedderburn Tennis Club
-37.484892,144.51989,AFL,Macedon Ranges Shire Council,Bullengarook Recreation Reserve
-37.484582,144.749561,AFL,Macedon Ranges Shire Council,Clarkefield Recreation Reserve
-37.486771,144.59308,AFL,Macedon Ranges Shire Council,Gardiner Reserve
-37.351944,144.529029,AFL,Macedon Ranges Shire Council,Gilbert Gordon Oval
-37.420163,144.559488,AFL,Macedon Ranges Shire Council,JD Clifford Reserve
-37.243651,144.455822,AFL,Macedon Ranges Shire Council,Kyneton Showgrounds Recreation Reserve
-37.2805,144.724182,AFL,Macedon Ranges Shire Council,Lancefield Park
-37.186378,144.381707,AFL,Macedon Ranges Shire Council,Malmsbury Sports Ground
-37.461968,144.684084,AFL,Macedon Ranges Shire Council,Riddells Creek Recreation Reserve
-37.353095,144.750483,AFL,Macedon Ranges Shire Council,Romsey Recreation Reserve
-37.483089,144.593485,AFL,Macedon Ranges Shire Council,Sankey Reserve
-37.417401,144.5727,AFL,Macedon Ranges Shire Council,Tony Clarke Reserve
-37.324074,144.409507,AFL,Macedon Ranges Shire Council,Tylden Recreation Reserve
-37.352449,144.520671,AFL,Macedon Ranges Shire Council,Woodend Racecourse Reserve
-37.35326,144.521575,Basketball,Macedon Ranges Shire Council,Buffalo Sports Stadium - Woodend
-37.484892,144.51989,Basketball,Macedon Ranges Shire Council,Bullengarook Recreation Reserve
-37.248,144.4585,Basketball,Macedon Ranges Shire Council,Kyneton Toyota Sports and Aquatic Centre
-37.417427,144.573248,Basketball,Macedon Ranges Shire Council,Macedon Community Centre
-37.4621,144.683697,Basketball,Macedon Ranges Shire Council,Riddells Creek Leisure Centre
-37.354001,144.749608,Basketball,Macedon Ranges Shire Council,Romsey Recreation Centre
-37.352449,144.520671,Basketball,Macedon Ranges Shire Council,Woodend Racecourse Reserve
-37.241101,144.446187,Cricket,Macedon Ranges Shire Council,Barkly Square
-37.484892,144.51989,Cricket,Macedon Ranges Shire Council,Bullengarook Recreation Reserve
-37.484582,144.749561,Cricket,Macedon Ranges Shire Council,Clarkefield Recreation Reserve
-37.48373,144.582635,Cricket,Macedon Ranges Shire Council,Dixon Field
-37.486771,144.59308,Cricket,Macedon Ranges Shire Council,Gardiner Reserve
-37.351944,144.529029,Cricket,Macedon Ranges Shire Council,Gilbert Gordon Oval
-37.335764,144.598687,Cricket,Macedon Ranges Shire Council,Hanging Rock Reserve
-37.420163,144.559488,Cricket,Macedon Ranges Shire Council,JD Clifford Reserve
-37.243651,144.455822,Cricket,Macedon Ranges Shire Council,Kyneton Showgrounds Recreation Reserve
-37.2805,144.724182,Cricket,Macedon Ranges Shire Council,Lancefield Park
-37.186378,144.381707,Cricket,Macedon Ranges Shire Council,Malmsbury Sports Ground
-37.461968,144.684084,Cricket,Macedon Ranges Shire Council,Riddells Creek Recreation Reserve
-37.353095,144.750483,Cricket,Macedon Ranges Shire Council,Romsey Recreation Reserve
-37.483089,144.593485,Cricket,Macedon Ranges Shire Council,Sankey Reserve
-37.417401,144.5727,Cricket,Macedon Ranges Shire Council,Tony Clarke Reserve
-37.324074,144.409507,Cricket,Macedon Ranges Shire Council,Tylden Recreation Reserve
-37.352449,144.520671,Cricket,Macedon Ranges Shire Council,Woodend Racecourse Reserve
-37.486771,144.59308,Netball,Macedon Ranges Shire Council,Gardiner Reserve
-37.351944,144.529029,Netball,Macedon Ranges Shire Council,Gilbert Gordon Oval
-37.243651,144.455822,Netball,Macedon Ranges Shire Council,Kyneton Showgrounds Recreation Reserve
-37.2805,144.724182,Netball,Macedon Ranges Shire Council,Lancefield Park
-37.353095,144.750483,Netball,Macedon Ranges Shire Council,Romsey Recreation Reserve
-37.352449,144.520671,Netball,Macedon Ranges Shire Council,Woodend Racecourse Reserve
-37.241101,144.446187,Soccer,Macedon Ranges Shire Council,Barkly Square
-37.48373,144.582635,Soccer,Macedon Ranges Shire Council,Dixon Field
-37.484892,144.51989,Tennis,Macedon Ranges Shire Council,Bullengarook Recreation Reserve
-37.484582,144.749561,Tennis,Macedon Ranges Shire Council,Clarkefield Recreation Reserve
-37.48373,144.582635,Tennis,Macedon Ranges Shire Council,Dixon Field
-37.555718,144.638552,Tennis,Macedon Ranges Shire Council,Gilligan Recreation Reserve
-37.247866,144.459086,Tennis,Macedon Ranges Shire Council,Kyneton Tennis Complex
-37.2805,144.724182,Tennis,Macedon Ranges Shire Council,Lancefield Park
-37.461968,144.684084,Tennis,Macedon Ranges Shire Council,Riddells Creek Recreation Reserve
-37.353095,144.750483,Tennis,Macedon Ranges Shire Council,Romsey Recreation Reserve
-37.353095,144.750483,Tennis,Macedon Ranges Shire Council,Romsey Recreation Reserve
-37.465866,144.595836,Tennis,Macedon Ranges Shire Council,Ross Watt Recreation Reserve
-37.417401,144.5727,Tennis,Macedon Ranges Shire Council,Tony Clarke Reserve
-37.327034,144.406687,Tennis,Macedon Ranges Shire Council,Tylden Tennis Courts
-37.353343,144.527786,Tennis,Macedon Ranges Shire Council,Woodend Tennis Club
-37.773844,145.074054,AFL,Manningham City Council,Bulleen Park 
-37.773844,145.074054,AFL,Manningham City Council,Bulleen Park 
-37.766266,145.237667,AFL,Manningham City Council,Colman Park 
-37.774361,145.218816,AFL,Manningham City Council,Domeney Reserve 
-37.788628,145.151316,AFL,Manningham City Council,Doncaster Reserve 
-37.79443,145.175822,AFL,Manningham City Council,Donvale Reserve 
-37.778417,145.087885,AFL,Manningham City Council,Koonung Park 
-37.774856,145.08208,AFL,Manningham City Council,Marcellin College
-37.779388,145.147015,AFL,Manningham City Council,Rieschiecks Reserve 
-37.782533,145.133636,AFL,Manningham City Council,Schramms Reserve 
-37.76999,145.152431,AFL,Manningham City Council,Serpells Community Reserve 
-37.767674,145.204295,AFL,Manningham City Council,Stintons Reserve 
-37.768042,145.106722,AFL,Manningham City Council,Ted Ajani Reserve 
-37.754361,145.13734,AFL,Manningham City Council,Templestowe Reserve 
-37.776171,145.106747,AFL,Manningham City Council,Timber Ridge Reserve 
-37.745651,145.208599,AFL,Manningham City Council,Warrandyte Reserve 
-37.791593,145.110164,AFL,Manningham City Council,Wilsons Road Reserve 
-37.778358,145.160145,AFL,Manningham City Council,Zerbes Reserve 
-37.774361,145.218816,Basketball,Manningham City Council,Domeney Reserve 
-37.78571,145.131872,Basketball,Manningham City Council,Doncaster Badminton Centre
-37.788628,145.151316,Basketball,Manningham City Council,Doncaster Leeds Street Sports Centre
-37.79443,145.175822,Basketball,Manningham City Council,Donvale Reserve 
-37.799435,145.177737,Basketball,Manningham City Council,Manningham Donvale Indoor Sports Centre
-37.778933,145.215429,Basketball,Manningham City Council,Park Orchards Community Centre
-37.766629,145.120015,Basketball,Manningham City Council,Templestowe Heights Primary School
-37.758454,145.128607,Basketball,Manningham City Council,Templestowe Leisure Centre
-37.772202,145.077675,Basketball,Manningham City Council,The Veneto Club
-37.799118,145.152792,Cricket,Manningham City Council,Boronia Grove Reserve
-37.773844,145.074054,Cricket,Manningham City Council,Bulleen Park 
-37.779498,145.118803,Cricket,Manningham City Council,Burgundy Drive Reserve 
-37.766266,145.237667,Cricket,Manningham City Council,Colman Park 
-37.774361,145.218816,Cricket,Manningham City Council,Domeney Reserve 
-37.788628,145.151316,Cricket,Manningham City Council,Doncaster Reserve 
-37.79443,145.175822,Cricket,Manningham City Council,Donvale Reserve 
-37.79443,145.175822,Cricket,Manningham City Council,Donvale Reserve 
-37.778417,145.087885,Cricket,Manningham City Council,Koonung Park 
-37.779388,145.147015,Cricket,Manningham City Council,Rieschiecks Reserve 
-37.779388,145.147015,Cricket,Manningham City Council,Rieschiecks Reserve 
-37.782533,145.133636,Cricket,Manningham City Council,Schramms Reserve 
-37.76999,145.152431,Cricket,Manningham City Council,Serpells Community Reserve 
-37.76999,145.152431,Cricket,Manningham City Council,Serpells Community Reserve 
-37.767674,145.204295,Cricket,Manningham City Council,Stintons Reserve 
-37.768042,145.106722,Cricket,Manningham City Council,Ted Ajani Reserve 
-37.754361,145.13734,Cricket,Manningham City Council,Templestowe Reserve 
-37.776171,145.106747,Cricket,Manningham City Council,Timber Ridge Reserve 
-37.745651,145.208599,Cricket,Manningham City Council,Warrandyte Reserve 
-37.791593,145.110164,Cricket,Manningham City Council,Wilsons Road Reserve 
-37.739211,145.267184,Cricket,Manningham City Council,Wonga Park Reserve 
-37.778358,145.160145,Cricket,Manningham City Council,Zerbes Reserve 
-37.774361,145.218816,Netball,Manningham City Council,Domeney Reserve 
-37.79443,145.175822,Netball,Manningham City Council,Donvale Reserve 
-37.758454,145.128607,Netball,Manningham City Council,Templestowe Leisure Centre
-37.745651,145.208599,Netball,Manningham City Council,Warrandyte Reserve 
-37.739211,145.267184,Netball,Manningham City Council,Wonga Park Reserve 
-37.765054,145.170166,Soccer,Manningham City Council,Anderson Park
-37.765054,145.170166,Soccer,Manningham City Council,Anderson Park
-37.799118,145.152792,Soccer,Manningham City Council,Boronia Grove Reserve
-37.773844,145.074054,Soccer,Manningham City Council,Bulleen Park 
-37.79443,145.175822,Soccer,Manningham City Council,Donvale Reserve 
-37.784724,145.101257,Soccer,Manningham City Council,Park Avenue Reserve 
-37.760723,145.151832,Soccer,Manningham City Council,Petty's Reserve
-37.772202,145.077675,Soccer,Manningham City Council,The Veneto Club
-37.766266,145.237667,Tennis,Manningham City Council,Colman Park 
-37.787693,145.139593,Tennis,Manningham City Council,Doncaster Tennis Club
-37.787693,145.139593,Tennis,Manningham City Council,Doncaster Tennis Club
-37.79443,145.175822,Tennis,Manningham City Council,Donvale Reserve 
-37.801927,145.195356,Tennis,Manningham City Council,Hillcrest Tennis Club
-37.778417,145.087885,Tennis,Manningham City Council,Koonung Park 
-37.767084,145.184409,Tennis,Manningham City Council,Mullum Mullum Reserve 
-37.778469,145.21406,Tennis,Manningham City Council,Park Orchards Reserve  
-37.76999,145.152431,Tennis,Manningham City Council,Serpells Community Reserve 
-37.768042,145.106722,Tennis,Manningham City Council,Ted Ajani Reserve 
-37.754361,145.13734,Tennis,Manningham City Council,Templestowe Reserve 
-37.754361,145.13734,Tennis,Manningham City Council,Templestowe Reserve 
-37.772202,145.077675,Tennis,Manningham City Council,The Veneto Club
-37.745651,145.208599,Tennis,Manningham City Council,Warrandyte Reserve 
-37.739211,145.267184,Tennis,Manningham City Council,Wonga Park Reserve 
-37.739211,145.267184,Tennis,Manningham City Council,Wonga Park Reserve 
-37.75729,145.084188,Tennis,Manningham City Council,Yarra Valley Country Club
-37.024063,145.860199,AFL,Mansfield Shire Council,Bonnie Doon Recreation Reserve
-37.054086,146.085921,AFL,Mansfield Shire Council,Mansfield recreation reserve
-37.054086,146.085921,Basketball,Mansfield Shire Council,Mansfield Sporting Complex
-37.052298,146.09534,Cricket,Mansfield Shire Council,Botanic Park
-37.056685,146.083485,Cricket,Mansfield Shire Council,Lords Reserve
-36.972589,145.707149,Cricket,Mansfield Shire Council,Merton Recreation Reserve
-37.024063,145.860199,Netball,Mansfield Shire Council,Bonnie Doon Recreation Reserve
-37.054086,146.085921,Netball,Mansfield Shire Council,Mansfield recreation reserve
-37.056685,146.083485,Soccer,Mansfield Shire Council,Lords Reserve
-37.024063,145.860199,Tennis,Mansfield Shire Council,Bonnie Doon Recreation Reserve
-37.052961,146.080807,Tennis,Mansfield Shire Council,Mansfield Tennis Club
-36.934244,146.237358,Tennis,Mansfield Shire Council,Tolmie Recreation reserve
-37.566052,146.249978,Tennis,Mansfield Shire Council,Woods Point Tennis Court
-37.787463,144.866889,AFL,Maribyrnong City Council,Dobson Reserve
-37.812247,144.899087,AFL,Maribyrnong City Council,Hanmer Reserve
-37.803852,144.872795,AFL,Maribyrnong City Council,Hansen Reserve
-37.794854,144.878587,AFL,Maribyrnong City Council,Kevin Shorten Reserve
-37.784164,144.849597,AFL,Maribyrnong City Council,Kinder Smith Reserve
-37.767854,144.895456,AFL,Maribyrnong City Council,Maribyrnong Reserve
-37.821367,144.86942,AFL,Maribyrnong City Council,McIvor Reserve
-37.789454,144.90011,AFL,Maribyrnong City Council,Mervyn G Hughes Oval
-37.776336,144.85114,AFL,Maribyrnong City Council,Pennell Reserve
-37.799971,144.886788,AFL,Maribyrnong City Council,Whitten Oval
-37.8149,144.884146,AFL,Maribyrnong City Council,Yarraville Oval
-37.804628,144.898151,Basketball,Maribyrnong City Council,Footscray Nicholson Recreation Centre (Vic Uni)
-37.792875,144.898001,Basketball,Maribyrnong City Council,Footscray Park Aquatic and Fitness Centre (Vic Uni)
-37.78359,144.848733,Basketball,Maribyrnong City Council,RecWest Braybrook
-37.795598,144.879866,Basketball,Maribyrnong City Council,RecWest Footscray
-37.787789,144.873512,Basketball,Maribyrnong City Council,Rogers Reserve
-37.787315,144.855322,Basketball,Maribyrnong City Council,Skinner Reserve
-37.799971,144.886788,Basketball,Maribyrnong City Council,Whitten Oval
-37.817627,144.869826,Cricket,Maribyrnong City Council,Angliss Reserve
-37.787463,144.866889,Cricket,Maribyrnong City Council,Dobson Reserve
-37.792242,144.902017,Cricket,Maribyrnong City Council,Footscray Park
-37.812247,144.899087,Cricket,Maribyrnong City Council,Hanmer Reserve
-37.803852,144.872795,Cricket,Maribyrnong City Council,Hansen Reserve
-37.803852,144.872795,Cricket,Maribyrnong City Council,Hansen Reserve
-37.79159,144.899676,Cricket,Maribyrnong City Council,Henry Turner South Reserve
-37.794854,144.878587,Cricket,Maribyrnong City Council,Kevin Shorten Reserve
-37.784164,144.849597,Cricket,Maribyrnong City Council,Kinder Smith Reserve
-37.767854,144.895456,Cricket,Maribyrnong City Council,Maribyrnong Reserve
-37.821367,144.86942,Cricket,Maribyrnong City Council,McIvor Reserve
-37.789454,144.90011,Cricket,Maribyrnong City Council,Mervyn G Hughes Oval
-37.776336,144.85114,Cricket,Maribyrnong City Council,Pennell Reserve
-37.778339,144.88635,Cricket,Maribyrnong City Council,Robert Barrett Reserve
-37.784121,144.877917,Cricket,Maribyrnong City Council,Scovell Reserve
-37.787315,144.855322,Cricket,Maribyrnong City Council,Skinner Reserve
-37.8149,144.884146,Cricket,Maribyrnong City Council,Yarraville Oval
-37.804628,144.898151,Netball,Maribyrnong City Council,Footscray Nicholson Recreation Centre (Vic Uni)
-37.792875,144.898001,Netball,Maribyrnong City Council,Footscray Park Aquatic and Fitness Centre (Vic Uni)
-37.787789,144.873512,Netball,Maribyrnong City Council,Rogers Reserve
-37.787315,144.855322,Netball,Maribyrnong City Council,Skinner Reserve
